## STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;Extra1;Extra2;X
## ========================;========================;========================;========================;========================;========================;========================;========================;========================;;========================;X
##;;;;;;;;;;;X
##;MAJOR NOTE ABOUT THIS FILE:;;;;;;;;;;X
##;;;;;;;;;;;X
##;This file contains strings used directly by the game engine and no modifications should be made to it by mods.;;;;;;;;;;X
##;To redefine a text string from this file, place it in mods.csv and do the change there. Note that redefined engine strings must match exactly the format used by original text or the game could behave abnormally.;;;;;;;;;;X
##;This file is loaded just before messages.csv and mods.csv text files and will replace any strings defined by previously loaded text files, but will trigger error on each replacement if extra debug logs are enabled (settings.cfg).;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;EDITING TIPS:;;;;;;;;;;X
##;;;;;;;;;;;X
##;Open this document in Excel, version 5 or later.;;;;;;;;;;X
##;To convert the semicolon-separated list to a normal Excel table, first click on the 'A' above to select the entire 'A' column.;;;;;;;;;;X
##;Select 'Data' -> 'Text to Columns' -> 'Delimited' -> 'Next';;;;;;;;;;X
##;Check 'Semicolon' (ONLY!) -> 'Finish';;;;;;;;;;X
##;Select column 'A' through 'K' (click + drag on letters above columns);;;;;;;;;;X
##;Right-click anywhere on the sheet (inside the selection) and select 'Column width' and set it so that only THREE columns are visible ('45' with 1024 x 768 screen resolution);;;;;;;;;;X
##;Right-click anywhere on the sheet again (still inside the selection) and select 'Format Cells' -> 'Alignment' -> check 'Wrap Text' + select 'Vertical: Top' -> 'OK';;;;;;;;;;X
##;Place the cursor in cell C2 and select 'Window' -> 'Freeze Panes' (allows you to scroll horizontally to see any language in the rightmost column while still having the string names/comments and the English original text in the left and middle column;;;;;;;;;;X
##;CAREFULLY read the instructions in cells B26 - B68;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTES TO TRANSLATORS:;;;;;;;;;;X
##;;;;;;;;;;;X
##;1) '%s' is for indicating where another string is inserted by the engine, and MAY NEVER BE REMOVED! If there are more than one '%s' in a string, they may NOT CHANGE PLACES.;;;;;;;;;;X
##;2) '%d' is for indicating where integer value is inserted by the engine, and MAY NEVER BE REMOVED! If there are more than one '%d' in a string, they may not change places.;;;;;;;;;;X
##;3) '%.0f' is for indicating where non-integer value is inserted by the engine, and MAY NEVER BE REMOVED! 0 can be replaced by another number and defines displayed digits after the decimal point. Add '+' in front of '.' (example: '%+.2f') to display the sign of the number.;;;;;;;;;;X
##;4) '%c' is for indicating where a single character is inserted by the engine, and MAY NEVER BE REMOVED! ;;;;;;;;;;X
##;5) '\%%' can be used to display a single '%' character in texts. Use that with caution and avoid if possible as it could cause issues if used improperly.;;;;;;;;;;X
##;6) '%t' is for indicating where the player's 'title' is inserted, however only in game message boxes.;;;;;;;;;;X
##;7) The characters '#' (hashmark), semicolon, '%' (percentage sign), '¶' (paragraph sign), quotation marks and '\' (backslash) MAY NOT BE USED (except when used as control codes as this will otherwise create serious problems!!! Quotation marks may not even be used in comments -- use a 'citation mark' (single) instead if necessary!);;;;;;;;;;X
##;8) A dollar sign, '$' will always automatically be replaced by the 'ducats' icon.;;;;;;;;;;X
##;9) Any row with a '#' in the first column (column 'A') will be ignored. However, you cannot use any paragraph characters in these rows!!!;;;;;;;;;;X
##;10) To insert a carriage return, insert a '\n' (backslash + n);;;;;;;;;;X
##;11) No formatting can be done in this file. To change the color of a text, insert the following codes in front of the word:;;;;;;;;;;X
##;TEXT COLORS (Red,Green,Blue values):;;;;;;;;;;X
##;§A;0,64,0;;;;;;;;;X
##;§B;0,0,192;;;;;;;;;X
##;§C;128,0,0;;;;;;;;;X
##;§D;255,255,0;;;;;;;;;X
##;§E;255,0,255;;;;;;;;;X
##;§F;255,128,0;;;;;;;;;X
##;§G;0,100,0;;;;;;;;;X
##;§H;128,128,128;;;;;;;;;X
##;§I;0,0,255;;;;;;;;;X
##;§J;0,192,0;;;;;;;;;X
##;§M;100,255,100;;;;;;;;;X
##;§N;255,100,100;;;;;;;;;X
##;§R;240,0,0;;;;;;;;;X
##;§W;255,255,255;;;;;;;;;X
##;§Y;208,232,248;;;;;;;;;X
##;§Z;0,0,0;;;;;;;;;X
##;§§;restores old color;;;;;;;;;X
##;Note that the color change will be applied to all words after the code, until the end of the line that the word is printed on. If several words should have a color change, put the code in front of each of them to be on the safe side. If only one word should have a color change, make sure to reset the color after the word.;;;;;;;;;;X
##;12) Unless otherwise specifically stated, length of words and texts does not really matter THAT much (message boxes, rollover help boxes and buttons WILL stretch to fit the text string). However you will notice once the translation is inserted that space IS limited in quite a few areas so be brief, and try not to use words that are considerably longer than the English original.;;;;;;;;;;X
##;13) ALL CELLS in column 'L' in this document MUST contain a character!;;;;;;;;;;X
##;14) The LAST CELL in the 'A' column MUST contain the string '#EOF';;;;;;;;;;X
##;15) If you want to begin a string with a ' (citation mark), you will need to type it twice (Excel will read the first one as a commentary which is not exported into the actual text database file);;;;;;;;;;X
##;16) Test any special punctuation symbols and characters for proper displaying by the game first, before using those in other texts.;;;;;;;;;;X
##;;;;;;;;;;;X
##;WHEN DONE:;;;;;;;;;;X
##;Save as 'Semicolon Separated (.csv)' format, and make sure file name is not changed.;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTE:;;;;;;;;;;X
##;If Excel complains about an 'Error in formula' when the cell content begins with a '+' or '-' sign, type a ' (citation mark) in front of the plus or minus.;;;;;;;;;;X
##;;;;;;;;;;;X
## ========================;========================;========================;========================;========================;========================;========================;========================;========================;;========================;X
## LANGUAGE;English;French;Italian;Spanish;German;Polish;Portuguese;Russian;Extra1;Extra2;X
## ========================;========================;========================;========================;========================;========================;========================;========================;========================;;========================;X
SPY_FIGHTER_LVL2;ÎÒÃÇ¼¸ºõÈ·¶¨ËûÃÇÓÐ§Y%d§W¸öÕ½¶·»ú´ó¶Ó£¬ ;;;;;;;;;;X
SPY_FIGHTER_LVL3;ÎÒÃÇÖªµÀËûÃÇÓÐ§Y%d§W¸öÕ½¶·»ú´ó¶Ó£¬ ;;;;;;;;;;X
##;;;;;;;;;;;X
SPY_BOMBER_LVL0;ÎÒÃÇ²Â²âËûÃÇ´óÔ¼»¹ÓÐ§Y%d§W¸öºäÕ¨»ú´ó¶Ó¡£ ;;;;;;;;;;X
SPY_BOMBER_LVL1;ÎÒÃÇ¹À¼ÆËûÃÇ´óÔ¼»¹ÓÐ§Y%d§W¸öºäÕ¨»ú´ó¶Ó¡£ ;;;;;;;;;;X
SPY_BOMBER_LVL2;ÎÒÃÇ¼¸ºõÈ·¶¨ËûÃÇÓÐ §Y%d§W ¸öºäÕ¨»ú´ó¶Ó¡£ ;;;;;;;;;;X
SPY_BOMBER_LVL3;ÎÒÃÇÖªµÀËûÃÇÓÐ§Y%d§W¸öºäÕ¨»ú´ó¶Ó¡£ ;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
SPY_PRODINF;²½±øÊ¦ ;;;;;;;;;;X
SPY_PRODMECH;´óÁ¿×°¼×Ê¦ ;;;;;;;;;;X
SPY_PRODBOMBER;ËûÃÇ¿Õ¾üµÄºäÕ¨»úÈº ;;;;;;;;;;X
SPY_PRODFIGHTER;¶áÈ¡ÖÆ¿ÕÈ¨µÄÕ½¶·»úÈº ;;;;;;;;;;X
SPY_PRODNAVY;Ò»Ö§¸üÓÐÁ¦¶áÈ¡ÖÆº£È¨µÄº£¾ü ;;;;;;;;;;X
##;;;;;;;;;;;X
SPY_THEIR_SPY_LVL0;Ä¿Ç°ÎÒ·½Çé±¨ÍøÔË×÷Ð§ÂÊÎª §Y%d\%%§W¡£ ;;;;;;;;;;X
SPY_THEIR_SPY_LVL1;ÎÒÃÇÏòËûÃÇÉøÍ¸ÁË§Y%d§W¸ö¼äµý£¬ ;;;;;;;;;;X
SPY_THEIR_SPY_LVL2;ÎÒÃÇÏòËûÃÇÉøÍ¸ÁË§Y%d§W¸ö¼äµý£¬ ;;;;;;;;;;X
SPY_THEIR_SPY_LVL3;ÎÒÃÇÏòËûÃÇÉøÍ¸ÁË§Y%d§W¸ö¼äµý£¬ ;;;;;;;;;;X
##;;;;;;;;;;;X
SPY_OWER_SPY_LVL0;\n¹À¼ÆËûÃÇµÄÇé±¨ÍøÓÐÐ§ÂÊÎª §Y%d\%%§W¡£ ;;;;;;;;;;X
SPY_OWER_SPY_LVL1;Æ¾¾­ÑéÍÆ²â³öËûÃÇÏòÎÒÃÇÉøÍ¸ÁË§Y%d§W¸ö¼äµý¡£ ;;;;;;;;;;X
SPY_OWER_SPY_LVL2;²¢ÇÒ±¨¸æÖ¸³öËûÃÇÏòÎÒÃÇÉøÍ¸ÁË§Y%d§W¸ö¼äµý¡£ ;;;;;;;;;;X
SPY_OWER_SPY_LVL3;ÎÒÃÇ¿ÉÒÔÈ·¶¨ËûÃÇÏòÎÒÃÇÉøÍ¸ÁË§Y%d§W¸ö¼äµý¡£ ;;;;;;;;;;X
##;;;;;;;;;;;X
SPY_SHIP_LVL0;ÎÒÃÇ²Â²âËûÃÇÓµÓÐ§Y%d§WÌõÕ½ÁÐ½¢£¬ §Y%d§WËÒº½Ä¸ºÍ§Y%d§WÌõÕ½ÁÐÑ²Ñó½¢£¬ ;;;;;;;;;;X
SPY_SHIP_LVL1;ÎÒÃÇ¹À¼ÆËûÃÇ´ó¸ÅÓµÓÐ§Y%d§WÌõÕ½ÁÐ½¢£¬ §Y%d§WËÒº½Ä¸ºÍ§Y%d§WÌõÕ½ÁÐÑ²Ñó½¢£¬ ;;;;;;;;;;X
SPY_SHIP_LVL2;ÎÒÃÇ¼¸ºõÈ·¶¨ËûÃÇÓµÓÐ§Y%d§WÌõÕ½ÁÐ½¢£¬ §Y%d§WËÒº½Ä¸ºÍ§Y%d§WÌõÕ½ÁÐÑ²Ñó½¢£¬ ;;;;;;;;;;X
SPY_SHIP_LVL3;ÎÒÃÇÖªµÀËûÃÇÓµÓÐ§Y%d§WÌõÕ½ÁÐ½¢£¬ §Y%d§WËÒº½Ä¸ºÍ§Y%d§WÌõÕ½ÁÐÑ²Ñó½¢£¬ ;;;;;;;;;;X
##;;;;;;;;;;;X
SPY_SMALLSHIP_LVL0;²¢ÇÒÎÒÃÇ²Â²âËûÃÇÓµÓÐ§Y%d§WÌõÐ¡ÐÍ½¢Ö»¡£ ;;;;;;;;;;X
SPY_SMALLSHIP_LVL1;²¢ÇÒÎÒÃÇ¹À¼ÆËûÃÇ´ó¸ÅÓµÓÐ§Y%d§WÌõÐ¡ÐÍ½¢Ö»¡£ ;;;;;;;;;;X
SPY_SMALLSHIP_LVL2;²¢ÇÒÎÒÃÇ¼¸ºõÈ·¶¨ËûÃÇÓµÓÐ§Y%d§WÌõÐ¡ÐÍ½¢Ö»¡£ ;;;;;;;;;;X
SPY_SMALLSHIP_LVL3;²¢ÇÒÎÒÃÇÖªµÀËûÃÇÓµÓÐ§Y%d§WÌõÐ¡ÐÍ½¢Ö»¡£ ;;;;;;;;;;X
##;;;;;;;;;;;X
SPY_NUKES_LVL0;ÎÒÃÇÏàÐÅËûÃÇÃ»ÓÐºËÎäÆ÷¡£ ;;;;;;;;;;X
SPY_NUKES_LVL1;ÎÒÃÇÏàÐÅËûÃÇÃ»ÓÐºËÎäÆ÷¡£ ;;;;;;;;;;X
SPY_NUKES_LVL2;ÎÒÃÇÏàÐÅËûÃÇÃ»ÓÐºËÎäÆ÷¡£ ;;;;;;;;;;X
SPY_NUKES_LVL3;ÎÒÃÇÏàÐÅËûÃÇÃ»ÓÐºËÎäÆ÷¡£ ;;;;;;;;;;X
##;;;;;;;;;;;X
SPY_IND_EXT_LVL0;ÎÒÃÇ²Â²âËûÃÇ¼¯ÖÐÉú²úÓÚ %s.;;;;;;;;;;X
SPY_IND_EXT_LVL1;ËûÃÇ¿ÉÄÜÕý¼¯ÖÐÉú²úÓÚ %s.;;;;;;;;;;X
SPY_IND_EXT_LVL2;ËûÃÇºÜ¿ÉÄÜÕý¼¯ÖÐÉú²úÓÚ %s.;;;;;;;;;;X
SPY_IND_EXT_LVL3;ÎÒÃÇÈ·ÐÅËûÃÇÕý¼¯ÖÐÉú²úÓÚ %s.;;;;;;;;;;X
##;;;;;;;;;;;X
SPY_CONV_LVL0;ÎÒÃÇ²Â²âËûÃÇÓÐ´óÔ¼ÓÐ §Y%d§W ²¹¸ø½¢ ºÍ §Y%d§W »¤ÎÀ½¢¡£ ;;;;;;;;;;X
SPY_CONV_LVL1;ÎÒÃÇ¹À¼ÆËûÃÇÓÐ´óÔ¼ÓÐ §Y%d§W ²¹¸ø½¢ ºÍ §Y%d§W »¤ÎÀ½¢¡£ ;;;;;;;;;;X
SPY_CONV_LVL2;ÎÒÃÇ¼¸ºõÈ·¶¨ËûÃÇÓµÓÐ §Y%d§W ²¹¸ø½¢ ºÍ  §Y%d§W»¤ÎÀ½¢¡£  ;;;;;;;;;;X
SPY_CONV_LVL3;²¢ÇÒÎÒÃÇÌ½Ã÷ËûÃÇÓµÓÐ §Y%d§W ²¹¸ø½¢ ºÍ §Y%d§W »¤ÎÀ½¢¡£ ;;;;;;;;;;X
##;;;;;;;;;;;X
SPY_RESOURCES_LVL0;ÎÒÃÇ²Â²âËûÃÇ´óÔ¼ÓÐ §Y%d%s§W %s, §Y%d%s§W %s, §Y%d%s§W %s, §Y%d%s§W %s, §Y%d%s§W %s, §Y%d%s§W %s ºÍ §Y%d%s§W %s.;;;;;;;;;;X
SPY_RESOURCES_LVL1;ÎÒÃÇ¹À¼ÆËûÃÇ´óÔ¼ÓÐ §Y%d%s§W %s, §Y%d%s§W %s, §Y%d%s§W %s, §Y%d%s§W %s, §Y%d%s§W %s, §Y%d%s§W %s ºÍ §Y%d%s§W %s.;;;;;;;;;;X
SPY_RESOURCES_LVL2;ÎÒÃÇ¼¸ºõÈ·ÈÏËûÃÇÓÐ §Y%d%s§W %s, §Y%d%s§W %s, §Y%d%s§W %s, §Y%d%s§W %s, §Y%d%s§W %s, §Y%d%s§W %s ºÍ §Y%d%s§W %s.;;;;;;;;;;X
SPY_RESOURCES_LVL3;ÎÒÃÇ¿ÉÒÔÈ·ÐÅËûÃÇÓÐ §Y%d%s§W %s, §Y%d%s§W %s, §Y%d%s§W %s, §Y%d%s§W %s, §Y%d%s§W %s, §Y%d%s§W %s ºÍ §Y%d%s§W %s.;;;;;;;;;;X
##;;;;;;;;;;;X
SPY_PRODCONVOY;ÉÌ´¬ºÍ»¤ÎÀ½¢ ;;;;;;;;;;X
SPY_PRODPROV;Ê¡·ÝÉèÊ© ;;;;;;;;;;X
SPY_PRODSUP;²¹¸øÆ· ;;;;;;;;;;X
SPY_PRODUPGRADE;¸üÐÂËûÃÇµÄ×°±¸ ;;;;;;;;;;X
SPY_PRODREINFORCE;Ìæ»»ËðÊ§µÄÈËÔ±ºÍ×°±¸ ;;;;;;;;;;X
SPY_PRODCG;Ïû·ÑÆ· ;;;;;;;;;;X
SPY_HQ_ALL_LEVELS;ºÍ §Y%d§W Ö¸»Ó²¿¡£ ;;;;;;;;;;X
SPY_SUBMARINES_AND_TRANSPORTS_ALL_LEVELS;§Y%d§W Ç±Í§ºÍ §Y%d§W ÔËÊä´¬£¬ ;;;;;;;;;;X
##;;;;;;;;;;;X
SPY_MINISTER_ASSASSINATION;´ÌÉ±ÄÚ¸ó ;;;;;;;;;;X
SPY_MINISTER_ASSASSINATION_ROLL;ÊÔÍ¼´ÌÉ±ËûÃÇÕþ¸®µÄÄÚ¸ó³ÉÔ±¡£ ;;;;;;;;;;X
SPY_ASSASSIN_MINISTER_TITLE;´ÌÉ±ÄÚ¸ó³ÉÔ± ;;;;;;;;;;X
SPY_ASSASSIN_MINISTER_LINE0;Ñ¡ÔñÏëÒª´ÌÉ±µÄÄÚ¸ó³ÉÔ± ;;;;;;;;;;X
##;;;;;;;;;;;X
SPY_COUP;µß¸²ÕþÈ¨ ;;;;;;;;;;X
SPY_COUP_ROLL;ÊÔÍ¼µß¸²Õþ¸®¡£ ;;;;;;;;;;X
SPY_COUP_TITLE;Õþ±ä ;;;;;;;;;;X
SPY_COUP_LINE0;ÈÃÎÒÃÇ³ÉÁ¢Ò»¸ö¶ÔÎÒÃÇ¸üÖÒ³ÏµÄÕþ¸®À´È¡´úËûÃÇµÄÕþ¸®¡£ ;;;;;;;;;;X
##;;;;;;;;;;;X
SPY_CHANGE_MODE_ROLL;Õâ½«Ç±·ü»ò¼¤»îÎÒÃÇÔÚËû¹úµÄ¼äµý¡£ ;;;;;;;;;;X
SPY_CHANGE_MODE_TITLE;»½ÐÑ¼äµý ;;;;;;;;;;X
SPY_CHANGE_MODE_TITLE_SLEEP;Ç±·ü¼äµý ;;;;;;;;;;X
##;;;;;;;;;;;X
SPY_COUNTER_ESPIONAGE;Ï÷¼õÇé±¨¾­·Ñ ;;;;;;;;;;X
SPY_COUNTER_ESPIONAGE_ROLL;Ï÷¼õÎÒ·½Çé±¨»ú¹ØµÄ×¨Ïî¾­·Ñ¡£ ;;;;;;;;;;X
SPY_COUNTER_ESPIONAGE_TITLE;Ï÷¼õÇé±¨¾­·Ñ ;;;;;;;;;;X
SPY_DEFENSE_COUNTER_ESPIONAGE_LINE0;Ï÷¼õÎÒ·½Çé±¨»ú¹ØµÄ×¨Ïî¾­·Ñ ;;;;;;;;;;X
##;;;;;;;;;;;X
SPY_INCREASE_INTELLIGENCE_FOUNDING;Ôö¼ÓÇé±¨¾­·Ñ ;;;;;;;;;;X
SPY_INCREASE_INTELLIGENCE_FOUNDING_ROLL;Õâ½«Ìá¸ßÎÒ·½Çé±¨»ú¹ØµÄ ÔË×÷Ð§ÂÊºÍÈÕ³£¿ªÖ§¡£ ;;;;;;;;;;X
SPY_INCREASE_INTELLIGENCE_FOUNDING_TITLE;Ôö¼ÓÇé±¨¾­·Ñ ;;;;;;;;;;X
SPY_INCREASE_INTELLIGENCE_FOUNDING_LINE0;Õâ½«Ìá¸ßÎÒ·½Çé±¨»ú¹ØµÄ ÔË×÷Ð§ÂÊºÍÈÕ³£¿ªÖ§ ;;;;;;;;;;X
SPY_DEFENSE_INTELLIGENCE_FOUNDING_LINE0;Õâ½«»áÔöÇ¿ÎÒ·½Çé±¨»ú¹ØµÄÐ§ÂÊ£¬ÒÔ±£Ö¤ ÎÒ·½ÔÚÖ´ÐÐ¼äµýÓë·´¼äµýÈÎÎñÊ±µÄÄÜÁ¦¡£ ;;;;;;;;;;X
##;;;;;;;;;;;X
SPY_DISRUPT_TECHTEAM;ÆÆ»µ¿Æ¼¼×éµÄ¹¤×÷ ;;;;;;;;;;X
SPY_DISRUPT_TECHTEAM_ROLL;³¢ÊÔÍÏÑÓËûÃÇ¿Æ¼¼×éÄ¿Ç°½øÐÐµÄ¿ÆÑÐÏîÄ¿ µÄ½ø¶È ;;;;;;;;;;X
SPY_DISRUPT_TECHTEAM_TITLE;ÆÆ»µ¿Æ¼¼×éµÄ¹¤×÷ ;;;;;;;;;;X
##;;;;;;;;;;;X
SPY_FOUND_PARTISANS;×ÊÖúÓÎ»÷¶Ó ;;;;;;;;;;X
SPY_FOUND_PARTISANS_ROLL;Ö§³ÖËû¹úµÄÎä×°·´¶ÔÊÆÁ¦¡£ ;;;;;;;;;;X
SPY_FOUND_PARTISANS_TITLE;×ÊÖúÓÎ»÷¶Ó ;;;;;;;;;;X
SPY_FOUND_PARTISANS_LINE0;ÇëÑ¡ÔñÒª×ÊÖúÓÎ»÷¶ÓµÄµØÇø¡£ ;;;;;;;;;;X
##;;;;;;;;;;;X
SPY_MASSMEDIA;ÊÀ½çÓßÂÛ²Ù¿Ø ;;;;;;;;;;X
SPY_MASSMEDIA_ROLL;³¢ÊÔÓ°ÏìÊÀ½çÓßÂÛÀ´·´¶ÔÎÒÃÇµÄµÐÈË¡£ ;;;;;;;;;;X
SPY_MASSMEDIA_TITLE;ÊÀ½çÓßÂÛ²Ù¿Ø ;;;;;;;;;;X
SPY_MASSMEDIA_LINE0;¸ÃÐÐ¶¯½«Ôö¼ÓÄ¿±ê¹úµÄºÃÕ½ÐÔ¡£ ;;;;;;;;;;X
##;;;;;;;;;;;X
SPY_SABOTAGE_INDUSTRY;ÆÆ»µ¹¤Òµ ;;;;;;;;;;X
SPY_SABOTAGE_INDUSTRY_ROLL;³¢ÊÔÍÏÑÓËûÃÇµÄÉú²ú½ø¶È ;;;;;;;;;;X
SPY_SABOTAGE_INDUSTRY_TITLE;ÆÆ»µÉú²ú ;;;;;;;;;;X
SPY_SABOTAGE_INDUSTRY_LINE0;Í¨¹ýÆÆ»µ¹¤³§ºÍÖÆÔìÖÐÐÄ½µµÍÎÒÃÇµÄµÐÈËµÄÉú²úÄÜÁ¦¡£ ;;;;;;;;;;X
##;;;;;;;;;;;X
SPY_STEAL_TECH;¹¤Òµ¼äµý»î¶¯ ;;;;;;;;;;X
SPY_STEAL_TECH_ROLL;ÊÔÍ¼ÇÔÈ¡Ò»Ïî¿Æ¼¼À¶Í¼¡£ ;;;;;;;;;;X
SPY_STEAL_TECH_TITLE;ÇÔÈ¡À¶Í¼ ;;;;;;;;;;X
SPY_STEAL_TECH_LINE0;¸ÃÐÐ¶¯¿ÉÒÔÊ¹ÄãËæ»ú»ñµÃµÐÈËÒÑ¾­ÑÐ·¢µÄÄ³¸ö¿Æ¼¼¡£ ;;;;;;;;;;X
SPY_STEAL_TECH_LINE1;Õâ½«Ìá¸ßÄãµÄ¿ÆÑÐËÙ¶È¡£ ;;;;;;;;;;X
##;;;;;;;;;;;X
SPY_SMEAR_CAMPAIGN;Ú®»ÙÐÐ¶¯ ;;;;;;;;;;X
SPY_SMEAR_CAMPAIGN_ROLL;ÔÚËûÃÇµÄ¹ú¼Ò·¢ÆðÒ»´ÎÚ®»ÙÐÐ¶¯¡£ ;;;;;;;;;;X
SPY_SMEAR_CAMPAIGN_TITLE;Ú®»ÙÐÐ¶¯ ;;;;;;;;;;X
SPY_SMEAR_CAMPAIGN_LINE0;¸ÃÐÐ¶¯½«Ôö¼ÓÄ¿±ê¹úµÄ²»Âú¶È¡£ ;;;;;;;;;;X
##;;;;;;;;;;;X
SPY_NUCLEAR_SABOTAGE;ºËÉèÊ©ÆÆ»µ ;;;;;;;;;;X
SPY_NUCLEAR_SABOTAGE_ROLL;ÊÔÍ¼´Ý»ÙÒ»´¦ºËÉèÊ©¡£ ;;;;;;;;;;X
SPY_NUCLEAR_SABOTAGE_TITLE;ºËÉèÊ©ÆÆ»µ ;;;;;;;;;;X
SPY_NUCLEAR_SABOTAGE_LINE0;¸ÃÐÐ¶¯½«´Ý»ÙÒ»´¦ºËÉèÊ©¡£ ;;;;;;;;;;X
##;;;;;;;;;;;X
SPY_FAILUER;Ò»´ÎÊ§°Ü¿ÉÄÜ»áµ¼ÖÂ ;;;;;;;;;;X
SPY_FAILUER_LOST_OF_SPIES;ËðÊ§¼äµý ;;;;;;;;;;X
SPY_FAILUER_DAMAGE_RELATION;Óë¸Ã¹ú¹ØÏµÊÜËð¡£ ;;;;;;;;;;X
SPY_FOUND;ËûÃÇ·¢ÏÖÁËÎÒÃÇµÄÆóÍ¼£¬ ÎÒÃÇÍ¬ËûÃÇµÄ¹ØÏµ ½«Òò´ËÊÜµ½Ëðº¦¡£ ;;;;;;;;;;X
SPY_FOUND3;ÓÉÓÚÕâÆðÍâ½»ÊÂ¼þ£¬ %s ºÍ %s µÄ¹ØÏµ ÊÜµ½ÁËÑÏÖØµÄËðº¦¡£ ;;;;;;;;;;X
SPY_FOUND2;ÓÉÓÚÕâÆðÍâ½»ÊÂ¼þ£¬ÎÒÃÇºÍ %s µÄ¹ØÏµ ÊÜµ½ÁËÑÏÖØµÄËðº¦¡£ ;;;;;;;;;;X
##;;;;;;;;;;;X
AUTOTRADECREATE;×Ô¶¯·¢Æð½»Ò× ;;;;;;;;;;X
AUTOTRADEREPLY;×Ô¶¯»ØÓ¦½»Ò× ;;;;;;;;;;X
AUTOTRADECREATE_TOOLTIP;Õâ¸ö¸´Ñ¡¿ò¾ö¶¨AIÊÇ·ñÄÜ·¢ÆðÐÂµÄÃ³Ò×Ð­¶¨¡£ ;;;;;;;;;;X
AUTOTRADEREPLY_TOOLTIP;Õâ¸ö¸´Ñ¡¿ò¾ö¶¨AIÊÇ·ñÄÜ»Ø¸´À´×ÔÆäËû¹ú¼ÒµÄÃ³Ò× Ð­¶¨¡£ ;;;;;;;;;;X
AUTOSLIDERS;×Ô¶¯Éè¶¨Éú²ú»¬¿é ;;;;;;;;;;X
AUTOSLIDERS_TOOLTIP;¼¤»î´ËÑ¡Ïî½«ÈÃAI¿ØÖÆÄãµÄ¹ú¼ÒµÄÉú²ú¡£ ;;;;;;;;;;X
AUTOPRIOPROD;ÓÅÏÈ¿¼ÂÇÉú²ú ;;;;;;;;;;X
AUTOPRIOPROD_TOOLTIP;¼¤»î´ËÑ¡Ïî½«ÓÅÏÈÉý¼¶ºÍ½øÐÐ²¹³ä¡£ ;;;;;;;;;;X
AUTOPRIOUPGRADE;ÓÅÏÈ¿¼ÂÇÉý¼¶ ;;;;;;;;;;X
AUTOPRIOUPGRADE_TOOLTIP;¼¤»î´ËÑ¡Ïî½«ÓÅÏÈÉý¼¶£¬¶øºóÉú²ú£¬²¹³äÏà ¶Ô»áÉÔÎ¢´ÎÒªÐ©¡£ ;;;;;;;;;;X
AUTOPRIOREINFORCE;ÓÅÏÈ¿¼ÂÇ²¹³ä ;;;;;;;;;;X
AUTOPRIOREINFORCE_TOOLTIP;¼¤»î´ËÑ¡Ïî½«ÓÅÏÈ²¹³ä£¬¶øºóÉú²ú£¬Éý¼¶Ïà ¶Ô»áÉÔÎ¢´ÎÒªÐ©¡£ ;;;;;;;;;;X
AUTO_PROD_BUTTON;×Ô¶¯¿ØÖÆ´°¿Ú ;;;;;;;;;;X
AUTOPRIODISABLED;Äã±ØÐë¼¤»î×Ô¶¯»¬¿é¹ÜÀíÒÔÊ¹ÓÃÕâÐ©ÉèÖÃ¡£ ;;;;;;;;;;X
AUTOWINDOWTITLE;×Ô¶¯¿ØÖÆÉú²úºÍÃ³Ò×Ñ¡Ïî ;;;;;;;;;;X
##;;;;;;;;;;;X
# Auto-trade messages;;;;;;;;;;;X
##;;;;;;;;;;;X
AUTO_TRADE_OPTIONS;×Ô¶¯Ã³Ò×Ñ¡Ïî ;;;;;;;;;;X
AUTO_TRADE_POLICIES;Ã³Ò×Õþ²ß ;;;;;;;;;;X
AUTO_TRADE_CANCEL_TEXT;×Ô¶¯È¡ÏûÃ³Ò× ;;;;;;;;;;X
AUTO_TRADE_CANCEL_TOOLTIP;Õâ¸ö¸´Ñ¡¿ò¾ö¶¨AIÊÇ·ñÄÜÈ¡Ïû²»ÔÙÓÐÀûµÄÃ³Ò×Ð­¶¨¡£ ;;;;;;;;;;X
AUTO_TRADE_HELP_ALLIES_TEXT;×Ô¶¯°ïÖúÃËÓÑ;;;;;;;;;;X
AUTO_TRADE_HELP_ALLIES_TOOLTIP;Õâ¸ö¸´Ñ¡¿ò¾ö¶¨AIÊÇ·ñÏòÃËÓÑºÍ¿þÀÜ»ò×ÚÖ÷·¢ËÍÃâ ·Ñ×ÊÔ´¡£ ;;;;;;;;;;X
AUTO_TRADE_GIVE_BP_TEXT;×Ô¶¯¸øÓëÃËÓÑÀ¶Í¼ ;;;;;;;;;;X
AUTO_TRADE_GIVE_BP_TOOLTIP;Õâ¸ö¸´Ñ¡¿ò¾ö¶¨AIÊÇ·ñÏòÃËÓÑºÍ¿þÀÜ»ò×ÚÖ÷·¢ËÍÃâ ·ÑÀ¶Í¼¡£ ;;;;;;;;;;X
AUTO_TRADE_SINGLE_OFFERS_TEXT;×Ô¶¯»Ø¸´µ¥´Î½»Ò× ;;;;;;;;;;X
